United States,Jul 31 2021,35040501
United States,Aug  1 2021,35103559
United States,Aug  2 2021,35207204
United States,Aug  3 2021,35318106
United States,Aug  4 2021,35442522
United States,Aug  5 2021,35571887
United States,Aug  6 2021,35705596
United States,Aug  7 2021,35825665
United States,Aug  8 2021,35922824
United States,Aug  9 2021,36016857
United States,Aug 10 2021,36153617
United States,Aug 11 2021,36298455
United States,Aug 12 2021,36450287
United States,Aug 13 2021,36596934
United States,Aug 14 2021,36736222
United States,Aug 15 2021,36846912
United States,Aug 16 2021,36957331
United States,Aug 17 2021,37108369
United States,Aug 18 2021,37277580
United States,Aug 19 2021,37452733
United States,Aug 20 2021,37621578
United States,Aug 21 2021,37764792
United States,Aug 22 2021,37891867
United States,Aug 23 2021,38009347
United States,Aug 24 2021,38173429
United States,Aug 25 2021,38351475
United States,Aug 26 2021,38538788
United States,Aug 27 2021,38721755
United States,Aug 28 2021,38873295
United States,Aug 29 2021,38991711
United States,Aug 30 2021,39126394
United States,Aug 31 2021,39303837
United States,Sep  1 2021,39502993
United States,Sep  2 2021,39685681
United States,Sep  3 2021,39868973
United States,Sep  4 2021,40011595
United States,Sep  5 2021,40136543
United States,Sep  6 2021,40247229
United States,Sep  7 2021,40365702
United States,Sep  8 2021,40537070
United States,Sep  9 2021,40724266
United States,Sep 10 2021,40894069
United States,Sep 11 2021,41047828
United States,Sep 12 2021,41164186
United States,Sep 13 2021,41278075
United States,Sep 14 2021,41440928
United States,Sep 15 2021,41604921
United States,Sep 16 2021,41772812
United States,Sep 17 2021,41930922
United States,Sep 18 2021,42054597
United States,Sep 19 2021,42151763
United States,Sep 20 2021,42245494
United States,Sep 21 2021,42381170
United States,Sep 22 2021,42514022
United States,Sep 23 2021,42651072
United States,Sep 24 2021,42784948
United States,Sep 25 2021,42881252
United States,Sep 26 2021,42958572
United States,Sep 27 2021,43062621
United States,Sep 28 2021,43180817
United States,Sep 29 2021,43298581
United States,Sep 30 2021,43422587
United States,Oct  1 2021,43544147
United States,Oct  2 2021,43626018
United States,Oct  3 2021,43694649
United States,Oct  4 2021,43782239
United States,Oct  5 2021,43887400
United States,Oct  6 2021,44005780
United States,Oct  7 2021,44118602
United States,Oct  8 2021,44226952
United States,Oct  9 2021,44297618
United States,Oct 10 2021,44357291
United States,Oct 11 2021,44432590
United States,Oct 12 2021,44524397
United States,Oct 13 2021,44622169
United States,Oct 14 2021,44719357
United States,Oct 15 2021,44811151
United States,Oct 16 2021,44874160
United States,Oct 17 2021,44923519
United States,Oct 18 2021,44994131
United States,Oct 19 2021,45075703
United States,Oct 20 2021,45152647
United States,Oct 21 2021,45240344
United States,Oct 22 2021,45321516
United States,Oct 23 2021,45351843
United States,Oct 24 2021,45375545
United States,Oct 25 2021,45470211
United States,Oct 26 2021,45572926
United States,Oct 27 2021,45657296
United States,Oct 28 2021,45761154
United States,Oct 29 2021,45848339
United States,Oct 30 2021,45877675
United States,Oct 31 2021,45898301
United States,Nov  1 2021,46026535
United States,Nov  2 2021,46100343
United States,Nov  3 2021,46180439
United States,Nov  4 2021,46268799
United States,Nov  5 2021,46358537
United States,Nov  6 2021,46387560
United States,Nov  7 2021,46413634
United States,Nov  8 2021,46541912
United States,Nov  9 2021,46625204
United States,Nov 10 2021,46717473
United States,Nov 11 2021,46789723
United States,Nov 12 2021,46913049
United States,Nov 13 2021,46975923
United States,Nov 14 2021,47004647
United States,Nov 15 2021,47148421
United States,Nov 16 2021,47245296
United States,Nov 17 2021,47351625
United States,Nov 18 2021,47475824
United States,Nov 19 2021,47589631
United States,Nov 20 2021,47628751
United States,Nov 21 2021,47663330
United States,Nov 22 2021,47817520
United States,Nov 23 2021,47919670
United States,Nov 24 2021,48025230
United States,Nov 25 2021,48095622
United States,Nov 26 2021,48176603
United States,Nov 27 2021,48226063
United States,Nov 28 2021,48279531
United States,Nov 29 2021,48380716
United States,Nov 30 2021,48501342
United States,Dec  1 2021,48634641
United States,Dec  2 2021,48777981
United States,Dec  3 2021,48929121
United States,Dec  4 2021,48989859
United States,Dec  5 2021,49041292
United States,Dec  6 2021,49233773
United States,Dec  7 2021,49360025
United States,Dec  8 2021,49490366
United States,Dec  9 2021,49628827
United States,Dec 10 2021,49762345
United States,Dec 11 2021,49822114
United States,Dec 12 2021,49876634
United States,Dec 13 2021,50069421
United States,Dec 14 2021,50197184
United States,Dec 15 2021,50344528
United States,Dec 16 2021,50505670
United States,Dec 17 2021,50667312
United States,Dec 18 2021,50749838
United States,Dec 19 2021,50848868
United States,Dec 20 2021,51128395
United States,Dec 21 2021,51335564
United States,Dec 22 2021,51580948
United States,Dec 23 2021,51862767
United States,Dec 24 2021,52094877
United States,Dec 25 2021,52209011
United States,Dec 26 2021,52415718
United States,Dec 27 2021,52869148
United States,Dec 28 2021,53308521
United States,Dec 29 2021,53797749
United States,Dec 30 2021,54384699
United States,Dec 31 2021,54832569
United States,Jan  1 2022,55092109
United States,Jan  2 2022,55482301
United States,Jan  3 2022,56310718
